StarID,Name
1281,Ray Bolger
1282,Vivien Leigh
1283,Thomas Mitchell
1284,Peter O'Toole
1285,Mark Linn-Baker
1286,Jessica Harper
1287,Gloria Swanson
1288,Erich von Stroheim
1289,Orson Welles
1290,Dorothy Comingore
1291,Keir Dullea
1292,Gary Lockwood
1293,William Sylvester
1294,Bette Davis
1295,Anne Baxter
1296,George Sanders
1297,Norma Shearer
1298,Joan Crawford
1299,Rosalind Russell
1300,Laurence Olivier
1301,Joan Fontaine
1302,Joel McCrea
1303,Laraine Day
1304,Herbert Marshall
1305,Claude Rains
1306,Michael Chekhov
1307,Deborah Kerr
1308,Richard Denning
1309,Jessie Royce Landis
1310,Spencer Tracy
1311,Joan Bennett
1312,Elizabeth Taylor
1313,Cyd Charisse
1314,Greta Garbo
1315,Melvyn Douglas
1316,Ina Claire
1317,Maurice Chevalier
1318,Louis Jourdan
1319,Errol Flynn
1320,Olivia de Havilland
1321,Basil Rathbone
1322,Tyrone Power
1323,Linda Darnell
1324,Gene Tierney
1325,Dana Andrews
1326,Clifton Webb
1327,Ronald Colman
1328,Jane Wyatt
1329,Edward Everett Horton
1330,Carole Lombard
1331,Jack Benny
1332,Robert Stack
1333,William Powell
1334,Rock Hudson
1335,James Dean
1336,Raymond Massey
1337,Julie Harris
1338,Myrna Loy
1339,Maureen O'Sullivan
1340,Ralph Bellamy
1341,David Niven
1342,Cantinflas
1343,Finlay Currie
1344,Donna Reed
1345,Lionel Barrymore
1346,Jean Arthur
1347,Charles Ruggles
1348,Irene Dunne
1349,Beulah Bondi
1350,Leslie Howard
1351,Frances Dee
1352,Freddie Bartholomew
1353,Dolores Costello
1354,C. Aubrey Smith
1355,Danny Kaye
1356,Walter Slezak
1357,Barbara Bates
1358,Robert Donat
1359,Madeleine Carroll
1360,Lucie Mannheim
1361,Duane Jones
1362,Judith O'Dea
1363,Karl Hardman
1364,Robert Morley
1365,Jennifer Jones
1366,Gina Lollobrigida
1367,Burl Ives
1368,Barbara Stanwyck
1369,Edward Arnold
1370,Helen Hayes
1371,Adolphe Menjou
1372,John Lynch
1373,James Frain
1374,Thokozani Nkosi
1375,Betty Field
1376,Adrian Pasdar
1377,Paige Turco
1378,Arabella Field
1379,Craig Sheffer
1380,Illeana Douglas
1381,Sissy Boyd
1382,Jeffrey Force
1383,Tony Shalhoub
1384,Marc Anthony
1385,Bruce Dern
1386,William Sanderson
1387,Queen Latifah
1388,Vivica A. Fox
1389,Teri Hatcher
1390,Danny Aiello
1391,Jeffrey Nordling
1392,David Selby
1393,Bill Bixby
1394,Susan Clark
1395,Don Knotts
1396,Fess Parker
1397,Buddy Ebsen
1398,Basil Ruysdael
1399,Ray Milland
1400,Dean Jones
1401,Michele Lee
1402,David Tomlinson
1403,Ken Berry
1404,Stefanie Powers
1405,Dorothy McGuire
1406,Tommy Kirk
1407,Hayley Mills
1408,Maureen O'Hara
1409,Brian Keith
1410,Jane Wyman
1411,Richard Egan
1412,Don Alder
1413,Jean Hagen
1414,John Mills
1415,James MacArthur
1416,Dorothy Provine
1417,Kirk Douglas
1418,Paul Lukas
1419,Doug E. Doug
1420,Tony Danza
1421,Ilene Woods
1422,James MacDonald
1423,Eleanor Audley
1424,Sebastian Cabot
1425,John Fiedler
1426,Aurora Miranda
1427,Carmen Molina
1428,Dora Luz
1429,Rickie Sorensen
1430,Karl Swenson
1431,Julie Andrews
1432,Dick Van Dyke
1433,Edward Brophy
1434,Herman Bing
1435,Sean Marshall
1436,Helen Reddy
1437,Jim Dale
1438,Angela Lansbury
1439,Roddy McDowall
1440,Kathryn Beaumont
1441,Ed Wynn
1442,Richard Haydn
1443,Mickey Rooney
1444,Pearl Bailey
1445,Eleanor Parker
1446,Bonnie Bedelia
1447,Jeff Fahey
1448,Jenny Wright
1449,Timothy Spall
1450,Brenda Blethyn
1451,Phyllis Logan
1452,Charlize Theron
1453,Claire Danes
1454,Glen Berry
1455,Linda Henry
1456,Scott Neal
1457,Yvonne Zima
1458,Mark Boone Junior
1459,Bruce A. Young
1460,Ossie Davis
1461,Andre Braugher
1462,Vince Vaughn
1463,Heather Graham
1464,John Rhys-Davies
1465,Robert Young
1466,Robert Mitchum
1467,Gene Wilder
1468,Jack Albertson
1469,Peter Ostrum
1470,Peter Wyngarde
1471,Megs Jenkins
1472,John Beck
1473,Louise Lasser
1474,Carlos Montalbán
1475,John Cleese
1476,Graham Chapman
1477,Michael Palin
1478,Robert Preston
1479,Peter Boyle
1480,Natalie Wood
1481,Michael J. Pollard
1482,Felipe Pazos
1483,Harry Bellaver
1484,Robert Cummings
1485,Jennifer Grey
1486,Jerry Orbach
1487,Andrew McCarthy
1488,Jonathan Silverman
1489,Catherine Mary Stewart
1490,Stephen Rea
1491,Henry Thomas
1492,Reginald Owen
1493,Gene Lockhart
1494,Kathleen Lockhart
1495,Kelly McGillis
1496,Sal Mineo
1497,Kim Hunter
1498,Jamie Renée Smith
1499,Karen Black
1500,Brendan Kelly
1501,John Salemmo
1502,Nadine Miral
1503,Vincent Gallo
1504,Adam Trese
1505,Chris Penn
1506,Virginie Ledoyen
1507,Benoît Magimel
1508,Dominique Valadié
1509,Pascal Duquenne
1510,Liza Harris
1511,Liam Ahern
1512,Courtney Love
1513,Ben Affleck
1514,Sam Rockwell
1515,Henry Fonda
1516,Catherine Schell
1517,Rik Mayall
1518,Marsha Mason
1519,Michael Biehn
1520,Adrienne Barbeau
1521,Janet Leigh
1522,Lee Van Cleef
1523,Dee Wallace
1524,Patrick Macnee
1525,Dennis Dugan
1526,Yves Montand
1527,Eileen Brennan
1528,Eric Idle
1529,Tony Ward
1530,Bruce La Bruce
1531,Kevin P. Scott
1532,Lenny von Dohlen
1533,Lauren Bacall
1534,Carol Channing
1535,Nathalie Baye
1536,Maurice Barrier
1537,Petr Cepek
1538,Jan Kraus
1539,Vladimír Kudla
1540,Emilio Cigoli
1541,Luciano De Ambrosis
1542,Isa Pola
1543,David Bennent
1544,Mario Adorf
1545,Angela Winkler
1546,Alastair Sim
1547,Arthur Lowe
1548,Florence Thomassin
1549,Laurie Metcalf
1550,Maria Pitillo
1551,Phillip Rhee
1552,Enzo Cannavale
1553,Antonella Attili
1554,Richard Bohringer
1555,Marie-Laure Dougnac
1556,Dominique Pinon
1557,Pascal Benezech
1558,Wladyslaw Kowalski
1559,Halina Gryglaszewska
1560,Ralph Meeker
1561,Adrian Dunbar
1562,Brian Flanagan
1563,Diego Abatantuono
1564,Claudio Bigagli
1565,Giuseppe Cederna
1566,Alison Whelan
1567,Paul Mercurio
1568,Tara Morice
1569,Loles León
1570,Michael Berryman
1571,Tommy Chong
1572,Strother Martin
1573,Mandy Patinkin
1574,Karen Allen
1575,Paul Freeman
1576,Jonathan Pryce
1577,Carrie Henn
1578,Eli Wallach
1579,Paul McGann
1580,Richard Griffiths
1581,Lee J. Cobb
1582,Martin Balsam
1583,Alec Guinness
1584,Patrick Magee
1585,Michael Bates
1586,John Megna
1587,Frank Overton
1588,Charles Bronson
1589,Claudia Cardinale
1590,Bruno Ganz
1591,Solveig Dommartin
1592,Otto Sander
1593,Tom Skerritt
1594,Bruce Campbell
1595,Embeth Davidtz
1596,Marcus Gilbert
1597,Jean-Marc Barr
1598,Tatsuya Nakadai
1599,Akira Terao
1600,Jinpachi Nezu
1601,Yun-Fat Chow
1602,Danny Lee
1603,Sally Yeh
1604,Anthony Perkins
1605,Vera Miles
1606,John Belushi
1607,Cab Calloway
1608,R. Lee Ermey
1609,Derek Jacobi
1610,Simon Shepherd
1611,Tom Hulce
1612,Elizabeth Berridge
1613,John Wayne
1614,Barry Fitzgerald
1615,Elizabeth McGovern
1616,Tony Roberts
1617,Sam Shepard
1618,Scott Glenn
1619,Alisa Freyndlikh
1620,Aleksandr Kaydanovskiy
1621,Anatoliy Solonitsyn
1622,Herbert Grönemeyer
1623,Klaus Wennemann
1624,Robert Shaw
1625,Ruth Gordon
1626,Bud Cort
1627,Vivian Pickles
1628,Adrienne Shelly
1629,Rebecca Nelson
1630,Max von Sydow
1631,Gunnar Björnstrand
1632,Bengt Ekerot
1633,Burt Lancaster
1634,Fulton Mackay
1635,Timothy Balme
1636,Diana Peñalver
1637,Elizabeth Moody
1638,Mariel Hemingway
1639,Robert Sean Leonard
1640,Katharine Ross
1641,Charlton Heston
1642,Anne Parillaud
1643,Marc Duret
1644,Patrick Fontana
1645,Jack Hawkins
1646,Anouk Aimée
1647,John Huston
1648,Michael Rennie
1649,Hugh Marlowe
1650,Walter Huston
1651,Tim Holt
1652,Terry Potter
1653,Pete O'Herne
1654,Craig Smith
1655,Groucho Marx
1656,Harpo Marx
1657,Chico Marx
1658,David Ogden Stiers
1659,Kim Darby
1660,Shelley Duvall
1661,Danny Lloyd
1662,Wil Wheaton
1663,River Phoenix
1664,Corey Feldman
1665,Peter Lorre
1666,Ellen Widmann
1667,Inge Landgut
1668,Sarah Berry
1669,Dan Hicks
1670,Steve McQueen
1671,John Cazale
1672,Wilhelmenia Fernandez
1673,Frédéric Andréi
1674,Frank Sinatra
1675,Laurence Harvey
1676,Anthony Lucero
1677,Priscilla Lane
1678,Lea Thompson
1679,Karl Malden
1680,Stephen Young
1681,Tom Waits
1682,John Lurie
1683,Roberto Benigni
1684,Mitsuo Iwata
1685,Nozomu Sasaki
1686,Mami Koyama
1687,Clancy Brown
1688,Anne Brochet
1689,Marty Feldman
1690,Gena Rowlands
1691,Lisanne Falk
1692,Jingwu Ma
1693,Saifei He
1694,Charles Chaplin
1695,Paulette Goddard
1696,Jack Oakie
1697,Leopold Stokowski
1698,Deems Taylor
1699,The Philadelphia Orchestra
1700,John Ridgely
1701,Jane Seymour
1702,Stephen Boyd
1703,Rob Reiner
1704,Michael McKean
1705,Christopher Guest
1706,Edward Asner
1707,Pat Benatar
1708,Jerry Brown
1709,Alison Doody
1710,John Gielgud
1711,Rohini Hattangadi
1712,Denholm Elliott
1713,Gabriel Jarret
1714,Michelle Meyrink
1715,Bob Geldof
1716,Christine Hargreaves
1717,James Laurenson
1718,Haing S. Ngor
1719,Anton Glanzelius
1720,Tomas von Brömssen
1721,Anki Lidén
1722,Walter Pidgeon
1723,Anne Francis
1724,Michael Caine
1725,Harry Dean Stanton
1726,Dean Stockwell
1727,Pietro Falcone
1728,Amy Madigan
1729,Karen Sillas
1730,Sean Pertwee
1731,Catherine Zeta-Jones
1732,Charles Dance
1733,David Naughton
1734,Jenny Agutter
1735,Joe Belcher
1736,Stephen Macht
1737,Shawn Weatherly
1738,Tess Harper
1739,Robert Joy
1740,Robin Thomas
1741,Starr Andreeff
1742,Allen Cutler
1743,Ross Partridge
1744,Julia Nickson
1745,Lala Sloatman
1746,James Olson
1747,Burt Young
1748,Rutanya Alda
1749,Margot Kidder
1750,Rod Steiger
1751,Kim Coates
1752,Dawna Wightman
1753,Helen Hughes
1754,Joe Dallesandro
1755,Udo Kier
1756,Vittorio De Sica
1757,Deborah Foreman
1758,Griffin O'Neal
1759,Clayton Rohner
1760,Helen Shaver
1761,Harley Cross
1762,Rod Taylor
1763,Tippi Hedren
1764,Aneta Corsaut
1765,Earl Rowe
1766,David Huffman
1767,Marianna Hill
1768,Lindsay Duncan
1769,Kim Delaney
1770,Boris Karloff
1771,Bela Lugosi
1772,Henry Daniell
1773,Elsa Lanchester
1774,Colin Clive
1775,Oliver Reed
1776,Burgess Meredith
1777,Polly Bergen
1778,Sissy Spacek
1779,Piper Laurie
1780,Amy Irving
1781,John Heard
1782,Max Schreck
1783,Alexander Granach
1784,Gustav von Wangenheim
1785,Klaus Kinski
1786,Barbara De Rossi
1787,Yorgo Voyagis
1788,Lee Remick
1789,Harvey Stephens
1790,Barbra Streisand
1791,Emily Watson
1792,Stellan Skarsgård
1793,Anais Evans
1794,Jonathan Frakes
1795,Brent Spiner
1796,Geoffrey Rush
1797,Justin Braine
1798,Dwight Yoakam
1799,Charles Berling
1800,Jean Rochefort
1801,Paul Scofield
1802,Joely Richardson
1803,Leonard Nimoy
1804,DeForest Kelley
1805,Olivia Newton-John
1806,Maxwell Caulfield
1807,Lorna Luft
1808,Joanna Pacula
1809,Basil Wallace
1810,Roy Scheider
1811,Lorraine Gary
1812,Murray Hamilton
1813,Bess Armstrong
1814,Simon MacCorkindale
1815,Swoosie Kurtz
1816,Mary Kay Place
1817,Trey Wilson
1818,Barbara Hershey
1819,Sidney Poitier
1820,Mackenzie Astin
1821,Mike Judge
1822,Sandrine Bonnaire
1823,Jacqueline Bisset
1824,David Arquette
1825,Russell Means
1826,Julie Christie
1827,Fionnula Flanagan
1828,Aidan Gillen
1829,Ann Wedgeworth
1830,Paul Collins
1831,Laurence Côte
1832,Madonna
1833,David Gulpilil
1834,Luc Roeg
1835,Daniel Benzali
1836,Danny Keogh
1837,Patrick Shai
1838,Seputla Sebogodi
1839,Kathleen Quinlan
1840,Arnold Vosloo
1841,Brendan Gleeson
1842,Colin Friels
1843,Jackson Lou
1844,Annie Wu
1845,Kim Miyori
1846,Andrew Robertson
1847,Alice Coulthard
1848,Rodney Dangerfield
1849,Debi Mazar
1850,Michael Lerner
1851,Jared Leto
1852,Ed O'Neill
1853,Zdenek Sverák
1854,Andrey Khalimon
1855,Libuse Safránková
1856,Thandie Newton
1857,Fred Willard
1858,Fran Drescher
1859,Timothy Dalton
1860,Giovanni Ribisi
1861,Steve Zahn
1862,Jayce Bartok
1863,Jeffrey Jones
1864,Freddy Rodríguez
1865,Matthew Perry
1866,Skeet Ulrich
1867,John Roselius
1868,Ving Rhames
1869,Don Cheadle
1870,Jamie Foxx
1871,Tommy Davidson
1872,Dean Cain
1873,JoBeth Williams
1874,Naveen Andrews
1875,Sarita Choudhury
1876,Indira Varma
1877,Howard Stern
1878,Mary McCormack
1879,Robin Quivers
1880,Jens Jørgen Fleischer
1881,Agga Olsen
1882,Hope Davis
1883,Maura Tierney
1884,Amanda Donohoe
1885,Margaret Colin
1886,Jasmine Guy
1887,Natalie Cole
1888,Natalie Desselle Reid
1889,Frances O'Connor
1890,Alice Garner
1891,Matt Day
1892,Jason David Frank
1893,Catherine Sutherland
1894,Hilary Shepard
1895,Dennis Rodman
1896,Mickey Rourke
1897,Molly Parker
1898,Peter Outerbridge
1899,Jay Brazeau
1900,Andy Comeau
1901,Pauline Collins
1902,Lisa Kudrow
1903,Kevin Lin
1904,Gaby Hoffmann
1905,Michael York
1906,Aleksandra Vujcic
1907,Julian Arahanga
1908,Julia Louis-Dreyfus
1909,Milla Jovovich
1910,Rachel True
1911,Nathan Bexton
1912,Jérémie Renier
1913,Olivier Gourmet
1914,Assita Ouedraogo
1915,Kôji Yakusho
1916,Tamiyo Kusakari
1917,Naoto Takenaka
1918,Kelly Preston
1919,Victoire Thivisol
1920,Delphine Schiltz
1921,Matiaz Bureau Caton
1922,Blake Heron
1923,Michael Moriarty
1924,Scott Wilson
1925,Robbie Coltrane
1926,Alan Cumming
1927,Vivian Wu
1928,Yoshi Oida
1929,Mercedes Ruehl
1930,Polly Walker
1931,Tate Donovan
1932,Susan Egan
1933,Garance Clavel
1934,Zinedine Soualem
1935,Renée Le Calm
1936,Amanda De Cadenet
1937,Rudolf Martin
1938,Dyan Cannon
1939,Devon Sawa
1940,Scott Bairstow
1941,Robert Pastorelli
1942,Miranda Otto
1943,Rebecca Frith
1944,George Shevtsov
1945,Thomas Haden Church
1946,Michael Jai White
1947,Michael Jeter
1948,Kevin Zegers
1949,Wendy Makkena
1950,Jay Mohr
1951,Aaron Eckhart
1952,Matt Malloy
1953,Stacy Edwards
1954,Lynda Steadman
1955,Kate Byers
1956,Brian Cox
1957,Judd Nelson
1958,Janine Turner
1959,Cameron Finley
1960,Alexander Goodwin
1961,Heather Locklear
1962,Kevin Sorbo
1963,Thomas Ian Griffith
1964,James Russo
1965,Nick Scotti
1966,Anthony Barrile
1967,Douglas Spain
1968,Efrain Figueroa
1969,Kandeyce Jorden
1970,Tom Selleck
1971,Elle Macpherson
1972,Marcel Iures
1973,BD Wong
1974,Tammy Lauren
1975,Andrew Divoff
1976,Angus Scrimm
1977,Kris Kristofferson
1978,Marg Helgenberger
1979,David O'Hara
1980,Milo O'Shea
1981,Patricia Richardson
1982,Christine Dunford
1983,Joey Lauren Adams
1984,Ethan Suplee
1985,Mark Addy
1986,Jason Flemyng
1987,Dorothy Tutin
1988,Geoffrey Palmer
1989,Jennifer Love Hewitt
1990,Sarah Michelle Gellar
1991,Harland Williams
1992,David Duchovny
1993,Tori Spelling
1994,Jude Law
1995,Florence Hoath
1996,Elizabeth Earl
1997,Joanna Going
1998,Brendan Sexton III
1999,Shawn Elliott
2000,Antoine McLean
2001,Jurnee Smollett
2002,Meagan Good
2003,Claudia Stedelin
2004,Jim Belushi
2005,Lela Rochon
2006,Harold Ramis
2007,Rowan Atkinson
2008,Matt Damon
2009,Thomas Lockyer
2010,Casper Van Dien
2011,Denise Richards
2012,Tamlyn Tomita
2013,Rosalind Chao
2014,Kieu Chinh
2015,Scott 'Carrot Top' Thompson
2016,Courtney Thorne-Smith
2017,Larry Miller
2018,John Hannah
2019,Talisa Soto
2020,Alex Jennings
2021,Vanessa Redgrave
2022,Natascha McElhone
2023,Michael Kitchen
2024,Jeanne Moreau
2025,Bai Ling
2026,Bradley Whitford
2027,Joanne Whalley
2028,Djimon Hounsou
2029,Todd Allen
2030,Paul Bagget
2031,Valentina Cervi
2032,Lothaire Bluteau
2033,Clive Owen
2034,Mick Jagger
2035,Fiona Shaw
2036,Eamonn Owens
2037,Alex D. Linz
2038,Olek Krupa
2039,Rya Kihlstedt
2040,Lee Evans
2041,Vicki Lewis
2042,Michele Greene
2043,Bruce Dinsmore
2044,Steve Railsback
2045,Ian Holm
2046,Sarah Polley
2047,Caerthan Banks
2048,Pam Grier
2049,Robert Forster
2050,Tenzin Thuthob Tsarong
2051,Gyurme Tethong
2052,Tulku Jamyang Kunga Tenzin
2053,Georges Du Fresne
2054,Michèle Laroque
2055,Jean-Philippe Écoffey
2056,Hank Azaria
2057,Loni Anderson
2058,Hulk Hogan
2059,Brad Dourif
2060,Rufus Sewell
2061,Dave Chappelle
2062,Guillermo Díaz
2063,Jim Breuer
2064,Dan Futterman
2065,Stuart Townsend
2066,Leon Lai
2067,Michelle Reis
2068,Pedro Cardoso
2069,Fernanda Torres
2070,Mel B
2071,Emma Bunton
2072,Melanie C
2073,Famke Janssen
2074,Anthony Heald
2075,Gretchen Mol
2076,Asia Argento
2077,Miguel Ferrer
2078,Julie Entwisle
2079,Dan Monahan
2080,Walter Levine
2081,Susie Porter
2082,Fiona Loewi
2083,Lhakpa Dorji
2084,Dorje Sherpa
2085,Monica Potter
2086,Takeshi Kitano
2087,Kayoko Kishimoto
2088,Ren Osugi
2089,Joseph Cross
2090,Timothy Reifsnyder
2091,Natasha Gregson Wagner
2092,Kali Rocha
2093,LisaRaye McCoy
2094,Dick Anthony Williams
2095,Judyann Elder
2096,George Hearn
2097,Shirley Douglas
2098,Trevor Morgan
2099,Michael Moore
2100,Elaine Bly
2101,Dan Burns
2102,Chaplin Chang
2103,Miko Hughes
2104,Ben Gazzara
2105,Richard Riehle
2106,Gheorghe Muresan
2107,Ray Allen
2108,Liberto Rabal
2109,Francesca Neri
2110,Javier Bardem
2111,Ryan O'Neal
2112,Mark Williams
2113,Jenna Elfman
2114,Natasha Lyonne
2115,Richard Norton
2116,Miki Lee
2117,Homayoun Ershadi
2118,Abdolrahman Bagheri
2119,Afshin Khorshid Bakhtiari
2120,Pavlik Jansen op de Haar
2121,Fedja van Huêt
2122,Christina Applegate
2123,Steven Waddington
2124,Breckin Meyer
2125,Peter Facinelli
2126,Eddie Mills
2127,Jessalyn Gilsig
2128,Andrea Corr
2129,Kimberly Deauna Adams
2130,Tobey Maguire
2131,Harry Connick Jr.
2132,Sverre Anker Ousdal
2133,Maria Mathiesen
2134,Paolo Rotondo
2135,Paul Glover
2136,Chris Graham
2137,Sylvie Testud
2138,Tatjana Trieb
2139,Howie Seago
2140,Ethan Embry
2141,Charlie Korsmo
2142,Radha Mitchell
2143,Ally Sheedy
2144,Patricia Clarkson
2145,Mohammad Amir Naji
2146,Amir Farrokh Hashemian
2147,Bahare Seddiqi
2148,Ione Skye
2149,Gillian Anderson
2150,John Neville
2151,Peter McDonald
2152,Antoine Byrne
2153,Rachel Roberts
2154,Anne-Louise Lambert
2155,Vivean Gray
2156,Adam Beach
2157,Evan Adams
2158,Irene Bedard
2159,Hatty Jones
2160,David Cross
2161,Sean Gullette
2162,Mark Margolis
2163,Ben Shenkman
2164,Liza Weil
2165,Chad Morgan
2166,Frederic Forrest
2167,Gregory Walcott
2168,Tom Keene
2169,Mona McKinnon
2170,Bessie Love
2171,Anita Page
2172,Charles King
2173,Lew Ayres
2174,Louis Wolheim
2175,John Wray
2176,Richard Dix
2177,Estelle Taylor
2178,John Barrymore
2179,Charles Laughton
2180,Franchot Tone
2181,Luise Rainer
2182,Paul Muni
2183,Gale Sondergaard
2184,Joseph Schildkraut
2185,Greer Garson
2186,Teresa Wright
2187,Bing Crosby
2188,Frank McHugh
2189,Phillip Terry
2190,Fredric March
2191,John Garfield
2192,Jean Simmons
2193,John Laurie
2194,Broderick Crawford
2195,John Ireland
2196,Joanne Dru
2197,Montgomery Clift
2198,Betsy Blair
2199,Esther Minciotti
2200,George Chakiris
2201,Richard Beymer
2202,Susannah York
2203,George Devine
2204,Wendy Hiller
2205,Warren Oates
2206,Mark Lester
2207,Ron Moody
2208,Shani Wallis
2209,Sylvia Miles
2210,Fernando Rey
2211,Talia Shire
2212,Jane Alexander
2213,Mary Tyler Moore
2214,Judd Hirsch
2215,Ben Cross
2216,Ian Charleson
2217,Nicholas Farrell
2218,Klaus Maria Brandauer
2219,Janet Margolin
2220,Marcel Hillaire
2221,Charles Cioffi
2222,Tracey Walter
2223,Carolyn Farina
2224,Edward Clements
2225,David Bowie
2226,Toby Froud
2227,Mark Patton
2228,Kim Myers
2229,Craig Wasson
2230,Rodney Eastman
2231,John Beckman
2232,Lisa Wilcox
2233,Kelly Jo Minter
2234,Lisa Zane
2235,Shon Greenblatt
2236,Betsy Palmer
2237,Adrienne King
2238,Jeannine Taylor
2239,Amy Steel
2240,John Furey
2241,Dana Kimmell
2242,Tracie Savage
2243,Richard Brooker
2244,Erich Anderson
2245,Judie Aronson
2246,Peter Barton
2247,Melanie Kinnaman
2248,John Shepherd
2249,Thom Mathews
2250,Jennifer Cooke
2251,David Kagen
2252,Terry Kiser
2253,Jennifer Banko
2254,John Otrin
2255,Jensen Daggett
2256,Kane Hodder
2257,Todd Caldecott
2258,Tony Moran
2259,Charles Cyphers
2260,Tom Atkins
2261,Stacey Nelkin
2262,Dan O'Herlihy
2263,Ellie Cornell
2264,Danielle Harris
2265,Casey Stevens
2266,Nicole de Boer
2267,J.H. Wyman
2268,Joy Tanner
2269,Catherine Hicks
2270,Alex Vincent
2271,Gerrit Graham
2272,Justin Whalin
2273,Perrey Reeves
2274,Jeremy Sylvers
2275,Heather O'Rourke
2276,Craig T. Nelson
2277,Linda Blair
2278,Richard Burton
2279,Ed Flanders
2280,Zach Galligan
2281,Hoyt Axton
2282,John Glover
2283,Josh Brolin
2284,Jeff Cohen
2285,Philip Loch
2286,Elis Imboden
2287,Christian Durango
2288,Edward G. Robinson
2289,Leigh Taylor-Young
2290,Brigitte Helm
2291,Alfred Abel
2292,Gustav Fröhlich
2293,Barbara Harris
2294,John Astin
2295,Nancy Olson
2296,Keenan Wynn
2297,Tim Conway
2298,Tommy Sands
2299,Annette Funicello
2300,Hardie Albright
2301,Stan Alexander
2302,Bobette Audrey
2303,Toshirô Mifune
2304,Takashi Shimura
2305,Keiko Tsushima
2306,Francesca Annis
2307,Darwyn Carson
2308,Dominique Swain
2309,James Marsden
2310,Katie Holmes
2311,Joe Flynn
2312,Harry Morgan
2313,Grant Bardsley
2314,Freddie Jones
2315,Susan Sheridan
2316,Maximilian Schell
2317,Peter Ustinov
2318,Suzanne Pleshette
2319,Brian Bonsall
2320,Karen Duffy
2321,Sandy Duncan
2322,Cesar Romero
2323,Michael Crawford
2324,Barbara Carrera
2325,Kathryn Erbe
2326,Michael Tucker
2327,Albert Sharpe
2328,Janet Munro
2329,Elliott Gould
2330,Bill Cosby
2331,Susan Anspach
2332,Joey Cramer
2333,Paul Reubens
2334,Cliff De Young
2335,Vincent Price
2336,Barrie Ingham
2337,Val Bettin
2338,Charles Martin Smith
2339,Stephen W. Burns
2340,Cloris Leachman
2341,Julie Sommars
2342,Kathy Najimy
2343,Marcia Strassman
2344,Robert Oliveri
2345,Karen Valentine
2346,Émile Genest
2347,John Drainie
2348,Tommy Tweed
2349,Lindsay Lohan
2350,Trey Parker
2351,Matt Stone
2352,Dian Bachar
2353,Roger B. Smith
2354,Rhonda Britton
2355,Jane Greer
2356,Omar Sharif
2357,Geraldine Chaplin
2358,Bertil Guve
2359,Pernilla Allwin
2360,Kristina Adolphson
2361,Geraldine Page
2362,Carlin Glynn
2363,Betty Buckley
2364,Sam Robards
2365,Dirk Bogarde
2366,Charlotte Rampling
2367,Philippe Leroy
2368,Krystyna Janda
2369,Ildikó Bánsági
2370,Meredith Salenger
2371,Ray Wise
2372,Louis Prima
2373,Barbara Luddy
2374,Larry Roberts
2375,Peggy Lee
2376,Jodi Benson
2377,Samuel E. Wright
2378,Rene Auberjonois
2379,Kermit the Frog
2380,Dave Goelz
2381,Betty Lou Gerson
2382,J. Pat O'Malley
2383,Bobby Driscoll
2384,Hans Conried
2385,Ray Walston
2386,Bob Newhart
2387,Christopher Lee
2388,Kim Richards
2389,Jonathan Freeman
2390,Dan Castellaneta
2391,Nicol Williamson
2392,Jean Marsh
2393,Billy Campbell
