movieId,Main_director,Duration,releaseYear,movieURL 
2252,Stephen Frears,119,1993,"https://m.media-amazon.com/images/M/MV5BMTYyMDk0OWItZWQxYy00YzFkLWIwNDctYTYxODU5Zjk3MjAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2253,Barry Levinson,118,1993,"https://m.media-amazon.com/images/M/MV5BZWFmMTllM2EtZTNlOC00NGY3LTg1YWItZGIzOTU3Mzk3YmNkL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2255,Garry Marshall,96,1982,"https://m.media-amazon.com/images/M/MV5BNTkwN2EwZTgtOWMwYy00NDkzLTljZmMtNDRmYWQ5ZTFiNWIyL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2256,Charles Band,85,1982,"https://m.media-amazon.com/images/M/MV5BMTFlZDVjMDMtODkwNS00MTM3LWJiMzQtY2IxN2JiNWZjMWUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2257,Jerry Schatzberg,102,1984,"https://m.media-amazon.com/images/M/MV5BNTNhYWM2N2YtNzFiMy00Y2MzLTkxZGUtMWVjZDU4MDAyODJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2259,Stanley Donen,100,1984,"https://m.media-amazon.com/images/M/MV5BYmJiNzc5MTQtYWM3OC00NzhmLTg5OGEtZmU2MzFlNjAwNTA3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
2260,Emilio Estevez,109,1987,"https://m.media-amazon.com/images/M/MV5BN2M1NDZmNzgtMjlmMi00NTk0LWI3MGUtMDA3N2NkMDEyMThmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2261,Savage Steve Holland,93,1986,"https://m.media-amazon.com/images/M/MV5BMGNjN2ZmM2UtZjQzMS00NmM1LWJkZjUtMzg5Njc5OWQwODEyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2262,Edward Zwick,113,1986,"https://m.media-amazon.com/images/M/MV5BODY3ZjRmODYtYjM0My00ZmRlLWJiZDQtZGQ2Y2NmMDVhMThhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2263,Carl Schultz,97,1988,"https://m.media-amazon.com/images/M/MV5BNWI0M2E5ZGYtODU2MC00OWUxLWIxMDctMmQxMjZjZjhlMTRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2264,Neil Jordan,106,1990,"https://m.media-amazon.com/images/M/MV5BMWQ3YWQ5NjMtNTVlZi00ZTk2LWFjZDctYjNiNzVhYjllMjFiXkEyXkFqcGdeQXVyMzk1NzcyOTA@._V1_UY268_CR0,0,182,268_AL_.jpg"
2265,Dan Aykroyd,94,1991,"https://m.media-amazon.com/images/M/MV5BYjc5MjA1ZWYtNTgxMi00ZTlkLWExZTctMTFkNDFlOTdlZmRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2266,Terry Hughes,107,1992,"https://m.media-amazon.com/images/M/MV5BNDk0MWYxOTAtNGYwOC00OWMzLWFhNGEtYWNhNWNiMmEzMTIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2267,Alan Rudolph,103,1991,"https://m.media-amazon.com/images/M/MV5BMjljOGVlZDMtMGE5ZS00OTIxLWE4ZTYtNjQyNTgyMzk0YTZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2268,Rob Reiner,138,1993,"https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
2269,Adrian Lyne,117,1993,"https://m.media-amazon.com/images/M/MV5BODk3OWJhMTUtMTU2MC00ZjJmLTk2OGYtN2NiZGMxNmY4NzU3L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2271,David Veloz,88,1999,"https://m.media-amazon.com/images/M/MV5BZDY1MGU5YTYtNzk3NC00MWE0LTljYjUtZDM2YzQyZmJkZDU4XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2272,Carl Franklin,127,1998,"https://m.media-amazon.com/images/M/MV5BZGI0NmIwOTUtYzk1NS00ODAzLWFiYzEtY2ViYmVmYmE5MWU1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2273,Brett Ratner,98,1998,"https://m.media-amazon.com/images/M/MV5BYWM2NDZmYmYtNzlmZC00M2MyLWJmOGUtMjhiYmQ2OGU1YTE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2275,Lance Mungia,91,1998,"https://m.media-amazon.com/images/M/MV5BZWM4Mjc2YzUtM2IyMC00MWE4LWJiNDEtNjVmYjRhZjU1YTdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg"
2278,John Frankenheimer,122,1998,"https://m.media-amazon.com/images/M/MV5BOWVkYzliZGEtODIxMi00MDQwLThjMDAtNzI3M2NjYjg4NDE5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
2279,Jamie Blanks,99,1999,"https://m.media-amazon.com/images/M/MV5BYWRlNDRiNWMtMjU4Yy00NDc5LWI1YTUtODNmN2ViOTMzN2EwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2280,David Dobkin,104,1998,"https://m.media-amazon.com/images/M/MV5BMzhkYThkZDYtMDBhMC00MTdiLWIzMGQtN2IzZDE1MzI4MmQ3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
2281,Ted Demme,93,1998,"https://m.media-amazon.com/images/M/MV5BMmJlMmVhNGItNTYxOS00MWI3LWE4OTYtZjllNDhkOWVmNGE1XkEyXkFqcGdeQXVyNDQwMTQ5ODk@._V1_UX182_CR0,0,182,268_AL_.jpg"
2282,John Waters,87,1999,"https://m.media-amazon.com/images/M/MV5BZjVmMWE3ZWMtMzg0NC00YmM0LWIyMTEtZDBmYTA0MTQyZjFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
2283,Bernardo Bertolucci,138,1990,"https://m.media-amazon.com/images/M/MV5BNjE5ZWU2OWYtOWQ1Zi00MTFkLThkNDAtNzk5Y2UxOWRiYjI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR2,0,182,268_AL_.jpg"
2286,Piers Haggard,100,1980,"https://m.media-amazon.com/images/M/MV5BYTUxNDk3NjEtYmYxNC00OTQ4LTgwNzktMzJhNzhlZjZlMmMwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
2287,Gordon Douglas,94,1954,"https://m.media-amazon.com/images/M/MV5BOTk3MjlhNDAtMmFkMC00MGJjLWI3OWUtNGQ3NTYwMmM3ZGQ1XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX182_CR0,0,182,268_AL_.jpg"
2288,John Carpenter,109,1982,"https://m.media-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2289,Robert Altman,124,1992,"https://m.media-amazon.com/images/M/MV5BMjM5MDg0MjU3Ml5BMl5BanBnXkFtZTgwODQ0NjYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2290,Woody Allen,89,1980,"https://m.media-amazon.com/images/M/MV5BMzAxYWUzYjYtZjM2ZS00M2VmLTg1ZTItYzE0YjY2NmM1OGY4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR0,0,182,268_AL_.jpg"
2291,Tim Burton,105,1991,"https://m.media-amazon.com/images/M/MV5BNDUxN2I5NDUtZjdlMC00NjlmLTg0OTQtNjk0NjAxZjFmZTUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2292,Jason Bloom,87,1999,"https://m.media-amazon.com/images/M/MV5BYTFlMmQ2ZDEtNGVmNS00NTI1LTljZTYtNjk0Njc1OTQxZDMwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
2294,Eric Darnell,83,1998,"https://m.media-amazon.com/images/M/MV5BMzMzMDdlMDktODg4OC00Y2E5LTk1ZjMtNzM2MzIxZGQ0ZGI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2295,Stanley Tucci,101,1999,"https://m.media-amazon.com/images/M/MV5BOTkxY2ZlZDQtMzczMy00MWU2LWE0OWItMTQzNTg2MDY2NjE2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
2296,John Fortenberry,82,1999,"https://m.media-amazon.com/images/M/MV5BYTczZmEyYWMtMTE5MC00YzcyLWJhMDAtZDA5Mzg2YmQwNWQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2297,Vincent Ward,113,1998,"https://m.media-amazon.com/images/M/MV5BNTg5ZWRjNTctNmMyMi00NTJmLTg3YjktMzJlMDRiYWQ0MjMzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2298,John Pieplow,85,1998,"https://m.media-amazon.com/images/M/MV5BMWI4NjExMjktNjBmYS00MDJiLTk3ODUtYWFjZjVkNjNkOWMyXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
2300,Mel Brooks,88,1968,"https://m.media-amazon.com/images/M/MV5BOWVkYWJiMDYtZTZjNS00NWYwLTlmMzAtOTZlZmNmZTU3YjU4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
2301,Mel Brooks,92,1981,"https://m.media-amazon.com/images/M/MV5BNjU4ZGUyYjUtYzVlMS00YWFmLWFjM2UtYTk5YjFlZmJhNDQyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2302,Jonathan Lynn,2,1992,"https://m.media-amazon.com/images/M/MV5BMTQxNDYzMTg1M15BMl5BanBnXkFtZTgwNzk4MDgxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2303,Robert Altman,160,1975,"https://m.media-amazon.com/images/M/MV5BMDY0MzE3YWQtZTAzMS00ZmRlLWE3NzYtMjk0NDlkMmE4N2U2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
2304,John Maybury,87,1998,"https://m.media-amazon.com/images/M/MV5BNjE2YmYxM2QtY2I3Yi00ZTU3LTlkZjgtNjE5NmJlMThmZmViXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
2306,Stephen Herek,114,1999,"https://m.media-amazon.com/images/M/MV5BYmNlZjM0ZDktOTJlZS00MmFiLWI2OWMtYTM0M2NkOTEwMTM0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2307,Bruno Barreto,90,1998,"https://m.media-amazon.com/images/M/MV5BMjZkMGMyN2ItNjcxNS00ZDMyLWIwN2ItZDUxYTVjYzZmZGIwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
2310,Peter Chelsom,100,1998,"https://m.media-amazon.com/images/M/MV5BNGZhMDFmNzUtOTE4OC00Mzg4LWI3NDktNjRkMWUyMTgyNjUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2311,Peter Hyams,116,1985,"https://m.media-amazon.com/images/M/MV5BOTU1NDQwZjQtODc2YS00MTE4LWE5YTctMmYwYmNiYTU2MzRmXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_UX182_CR0,0,182,268_AL_.jpg"
2312,Randa Haines,119,1987,"https://m.media-amazon.com/images/M/MV5BN2VjN2ViNTItMWFhNS00MTdjLTk0MTEtYTA5MzQ5OThkMjgwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2313,David Lynch,124,1980,"https://m.media-amazon.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2314,Jonathan Demme,172,1999,"https://m.media-amazon.com/images/M/MV5BYTZlMDFkYjItMjgxYi00MDNhLTg0NDYtNDY1NzJkNDg0MGQ4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2315,Ronny Yu,89,1999,"https://m.media-amazon.com/images/M/MV5BZTcxZDE5Y2MtODNmOC00YjQ0LTk3YzQtZWU1OTU2ZTgwNDVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2316,Griffin Dunne,104,1999,"https://m.media-amazon.com/images/M/MV5BMzU4MmNkNGYtN2I1Zi00ZDEzLTlmZjItNWQ5NWI0NzcwZDQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2318,Todd Solondz,134,1999,"https://m.media-amazon.com/images/M/MV5BM2FlNzE0ZmUtMmVkZS00MWQ3LWE4OWQtYjQwZjdhNzRmNWE2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
2320,Bryan Singer,111,1999,"https://m.media-amazon.com/images/M/MV5BMWEzMzkyZTQtNWRiZS00ODgzLTg4ZDgtOTIzZDc5ZTA2YjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2321,Gary Ross,124,1999,"https://m.media-amazon.com/images/M/MV5BYTRlYzk4NDktODE3Ni00YjFkLWFjYmUtNjg1MzdmYmFmOTJkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
2322,Paul W.S. Anderson,99,1998,"https://m.media-amazon.com/images/M/MV5BZDI1NmM5ZjItNGI4NC00OWI5LWI3ZTgtNGViMWNmNjI5OTY4XkEyXkFqcGdeQXVyMTM2MzAwOA@@._V1_UY268_CR7,0,182,268_AL_.jpg"
2323,Bennett Miller,76,1998,"https://m.media-amazon.com/images/M/MV5BMTY5Njg5NTAxMV5BMl5BanBnXkFtZTcwNTIzMzIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2324,Roberto Benigni,116,1999,"https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2325,Trey Parker,94,1999,"https://m.media-amazon.com/images/M/MV5BNTYyYjczNGMtMDM0My00NWFlLTk0ZjYtOWY0Y2Q4NmU4NmE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2327,John Harrison,93,1990,"https://m.media-amazon.com/images/M/MV5BODI4ZTI1ZjMtYmE5MC00NTM5LTgwMDgtNWI1ZTI1MDYyOGYyXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
2328,John Carpenter,108,1999,"https://m.media-amazon.com/images/M/MV5BMTlmYzc0YmEtNDQ3ZS00ZmFjLTkxMmEtZDY5NGVmOWQ0MzQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2329,Tony Kaye,119,1999,"https://m.media-amazon.com/images/M/MV5BZjA0MTM4MTQtNzY5MC00NzY3LWI1ZTgtYzcxMjkyMzU4MDZiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
2330,S.R. Bindler,98,1998,"https://m.media-amazon.com/images/M/MV5BMTQxOTYxODYyN15BMl5BanBnXkFtZTcwMDI3MDg4OQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
2331,Richard LaGravenese,100,1999,"https://m.media-amazon.com/images/M/MV5BMTUzNjUzMzk3Ml5BMl5BanBnXkFtZTcwNDk5MDEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2332,Hype Williams,96,1999,"https://m.media-amazon.com/images/M/MV5BMDJlNmNlNDEtMGJmZS00MzRhLTk1N2ItYmU3OGVhZGUwM2RiXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2333,Bill Condon,105,1999,"https://m.media-amazon.com/images/M/MV5BZDczYmY3Y2UtZGQxZi00Zjg1LTk3N2QtMjk4ZGVmYWYwMWQxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR6,0,182,268_AL_.jpg"
2334,Edward Zwick,116,1999,"https://m.media-amazon.com/images/M/MV5BZWFiOTFkNTYtMmUyNy00OTVjLTlhMjItN2QyZGMzNzY1NTZiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR7,0,182,268_AL_.jpg"
2335,Frank Coraci,90,1999,"https://m.media-amazon.com/images/M/MV5BNzJmZDZlMGItZGJhOC00Y2NjLTljNzctMDg5YmQ1NzU3NzYzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2336,Shekhar Kapur,124,1998,"https://m.media-amazon.com/images/M/MV5BNWM4NmYwNTYtZDJhNS00YTIwLWJhNjAtNzAxNTEzMzAxN2ZiL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2337,Todd Haynes,118,1998,"https://m.media-amazon.com/images/M/MV5BZjVjZTM3NTktYjdkOS00ZjMyLTg3NzYtOWVmMzEyNDc5ZmIyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2338,Danny Cannon,100,1999,"https://m.media-amazon.com/images/M/MV5BYTgwZmFkZmQtZTVjNC00ZTU4LWI4NjItYzdhYTg1ZjkyODZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2339,Arlene Sanford,86,1998,"https://m.media-amazon.com/images/M/MV5BZTA2ZTcwMDMtMTRhNC00N2I5LWJlNDMtYjIyZjBkYzQ2NDEwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2340,Martin Brest,178,1999,"https://m.media-amazon.com/images/M/MV5BNTc0MzRmMTgtMTk4OS00MzdkLWJjNWMtZWJmZjlkYTI0YWRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2342,Bruce McDonald,92,1996,"https://m.media-amazon.com/images/M/MV5BMmFiNDFmNjktZTllNS00Yjc1LTgxNDQtNjY3ODk1NzM3ZDY3L2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2344,Andrey Konchalovskiy,111,1986,"https://m.media-amazon.com/images/M/MV5BODQyYWU1NGUtNjEzYS00YmNhLTk1YWEtZDdlZGQzMTI4MTI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2346,Bryan Forbes,115,1975,"https://m.media-amazon.com/images/M/MV5BZmZiYTU1OTctZjVjYS00NTY5LWFkZTYtZjFmN2JlNjYzN2ZmXkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2347,Stuart Rosenberg,121,1984,"https://m.media-amazon.com/images/M/MV5BYWIzNDE1MjYtM2JlZi00ZDQ0LWIzYTUtNWNiYzI0OTZkZjFjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2348,Alex Cox,112,1986,"https://m.media-amazon.com/images/M/MV5BYzRiODJiYjMtN2RiNy00NGVhLWJlN2MtODc4ZThiMGJmYzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2349,Neil Jordan,104,1986,"https://m.media-amazon.com/images/M/MV5BODQyNTczZmEtYWIyMC00NGFjLTgwNTktM2JlNjZmZTVmNGFiXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
2350,James D. Parriott,100,1990,"https://m.media-amazon.com/images/M/MV5BNjljNzBiODItN2YzYy00NWNhLWI0MzctYTg5M2JhYjhmNDExXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2351,Federico Fellini,110,1957,"https://m.media-amazon.com/images/M/MV5BOTdhNmUxZmQtNmMwNC00MzE3LWE1MTUtZDgxZTYwYjEzZjcwXkEyXkFqcGdeQXVyNTA1NjYyMDk@._V1_UY268_CR2,0,182,268_AL_.jpg"
2352,Lawrence Kasdan,105,1984,"https://m.media-amazon.com/images/M/MV5BMTA4MjEyMTk5NzheQTJeQWpwZ15BbWU4MDY1NDA1MTAx._V1_UX182_CR0,0,182,268_AL_.jpg"
2353,Tony Scott,132,1998,"https://m.media-amazon.com/images/M/MV5BMWI0Y2NhMzMtYTE5ZS00MDlhLTg0ZjEtMjAwZmEwNTc0ODc2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
2354,Igor Kovalyov,79,1999,"https://m.media-amazon.com/images/M/MV5BZjNiMWE1M2ItMTdlNi00NmZiLWEwYzctODJiMjU1MmY0MTlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2355,John Lasseter,95,1999,"https://m.media-amazon.com/images/M/MV5BNThmZGY4NzgtMTM4OC00NzNkLWEwNmEtMjdhMGY5YTc1NDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
2356,Woody Allen,113,1999,"https://m.media-amazon.com/images/M/MV5BOWY0ZjYyMTItNjNlMi00NWI5LTkzY2MtYTczNjcyNDMwMTJmXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
2357,Walter Salles,110,1999,"https://m.media-amazon.com/images/M/MV5BMjE3ZDA5ZmUtYTk1ZS00NmZmLWJhNTItYjIwZjUwN2RjNzIyXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
2358,Predrag Antonijevic,103,1998,"https://m.media-amazon.com/images/M/MV5BMDIyZTQxODgtMzBmMy00MGQ3LWExNjAtOThlOTUzMTBjYzlkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
2359,Kirk Jones,91,1999,"https://m.media-amazon.com/images/M/MV5BYjg3YThlNTYtZTNiYS00MmU4LWIwM2YtYWZjYjIzYjUyNzE0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
2360,Thomas Vinterberg,105,1999,"https://m.media-amazon.com/images/M/MV5BYTg3Yjc4N2QtZDdlNC00NmU2LWFiYjktYjI3NTMwMjk4M2FmXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY268_CR13,0,182,268_AL_.jpg"
2361,John Waters,93,1979,"https://m.media-amazon.com/images/M/MV5BYjc2NTM3ZTEtYzc0ZC00NjQ4LTk3MzktN2I4OWE1NTU3ZDFmXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR8,0,182,268_AL_.jpg"
2362,Edward D. Wood Jr.,65,1953,"https://m.media-amazon.com/images/M/MV5BMjExMTg3ODEzMl5BMl5BanBnXkFtZTgwMjMyNTc2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2363,Ishirô Honda,96,2005,"https://m.media-amazon.com/images/M/MV5BMjAzNTk3MTc2OF5BMl5BanBnXkFtZTgwNzI5MzU5MTE@._V1_UY268_CR2,0,182,268_AL_.jpg"
2364,Koji Hashimoto,87,1984,"https://m.media-amazon.com/images/M/MV5BYmFmNjc1ODgtZjNlNS00NTg1LTg3OWYtYjgwMWM0NWUwMWQwXkEyXkFqcGdeQXVyNjQ2MzU1NzQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
2365,Ishirô Honda,97,1963,"https://m.media-amazon.com/images/M/MV5BNGExNmFhMDItZDBiZC00MWUyLWEwYjEtYTgyYzIzNTQyZTYwXkEyXkFqcGdeQXVyMTIyNjQ1OTMy._V1_UX182_CR0,0,182,268_AL_.jpg"
2366,Merian C. Cooper,100,1933,"https://m.media-amazon.com/images/M/MV5BZTY3YjYxZGQtMTM2YS00ZmYwLWFlM2QtOWFlMTU1NTAyZDQ2XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX182_CR0,0,182,268_AL_.jpg"
2367,John Guillermin,134,1976,"https://m.media-amazon.com/images/M/MV5BYWNlNjlmYjktNjhiNy00YTQzLWEzYTUtYzc0MDdjYTlmNzUyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
2368,John Guillermin,105,1986,"https://m.media-amazon.com/images/M/MV5BNzAxNTQyMzYtMTg5Zi00OTA1LWEwYjEtNjg3ZmJhOWZiMzk3XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UY268_CR1,0,182,268_AL_.jpg"
2369,Susan Seidelman,104,1985,"https://m.media-amazon.com/images/M/MV5BNTViMzE5MmQtNWUwNC00NWNkLWIxMWUtYzM5NWRmOTk5MDQ2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
2370,John Boorman,114,1985,"https://m.media-amazon.com/images/M/MV5BNmY4MzRlYzQtZTlmOC00ZWM5LTkzYjMtZDJhNWRjZjIzNGNhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
